"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Vermont"	"50"	"2000"	"2000"	11	608827	Unreliable
	"Vermont"	"50"	"2001"	"2001"	14	612223	Unreliable
	"Vermont"	"50"	"2003"	"2003"	12	617858	Unreliable
	"Vermont"	"50"	"2004"	"2004"	10	619920	Unreliable
	"Vermont"	"50"	"2005"	"2005"	12	621215	Unreliable
	"Vermont"	"50"	"2006"	"2006"	13	622892	Unreliable
	"Vermont"	"50"	"2007"	"2007"	13	623481	Unreliable
	"Vermont"	"50"	"2008"	"2008"	17	624151	Unreliable
	"Vermont"	"50"	"2013"	"2013"	10	626630	Unreliable
	"Vermont"	"50"	"2014"	"2014"	16	626562	Unreliable
	"Vermont"	"50"	"2015"	"2015"	16	626042	Unreliable
	"Vermont"	"50"	"2016"	"2016"	11	624594	Unreliable
	"Vermont"	"50"	"2017"	"2017"	15	623657	Unreliable
	"Vermont"	"50"	"2018"	"2018"	14	626299	Unreliable
	"Vermont"	"50"	"2019"	"2019"	11	623989	Unreliable
	"Vermont"	"50"	"2020 "	"2020"	14	623347	Unreliable
	"Virginia"	"51"	"1999"	"1999"	419	7000174	6.0
	"Virginia"	"51"	"2000"	"2000"	435	7078515	6.1
	"Virginia"	"51"	"2001"	"2001"	509	7198362	7.1
	"Virginia"	"51"	"2002"	"2002"	397	7286873	5.4
	"Virginia"	"51"	"2003"	"2003"	462	7366977	6.3
	"Virginia"	"51"	"2004"	"2004"	407	7475575	5.4
	"Virginia"	"51"	"2005"	"2005"	490	7577105	6.5
	"Virginia"	"51"	"2006"	"2006"	410	7673725	5.3
	"Virginia"	"51"	"2007"	"2007"	420	7751000	5.4
	"Virginia"	"51"	"2008"	"2008"	376	7833496	4.8
	"Virginia"	"51"	"2009"	"2009"	387	7925937	4.9
	"Virginia"	"51"	"2010"	"2010"	373	8001024	4.7
	"Virginia"	"51"	"2011"	"2011"	336	8096604	4.1
	"Virginia"	"51"	"2012"	"2012"	335	8185867	4.1
	"Virginia"	"51"	"2013"	"2013"	333	8260405	4.0
	"Virginia"	"51"	"2014"	"2014"	339	8326289	4.1
	"Virginia"	"51"	"2015"	"2015"	374	8382993	4.5
	"Virginia"	"51"	"2016"	"2016"	455	8411808	5.4
	"Virginia"	"51"	"2017"	"2017"	455	8470020	5.4
	"Virginia"	"51"	"2018"	"2018"	425	8517685	5.0
	"Virginia"	"51"	"2019"	"2019"	436	8535519	5.1
	"Virginia"	"51"	"2020 "	"2020"	531	8590563	6.2
	"Washington"	"53"	"1999"	"1999"	190	5842564	3.3
	"Washington"	"53"	"2000"	"2000"	200	5894121	3.4
	"Washington"	"53"	"2001"	"2001"	195	5985722	3.3
	"Washington"	"53"	"2002"	"2002"	213	6052349	3.5
	"Washington"	"53"	"2003"	"2003"	219	6104115	3.6
	"Washington"	"53"	"2004"	"2004"	217	6178645	3.5
	"Washington"	"53"	"2005"	"2005"	231	6257305	3.7
	"Washington"	"53"	"2006"	"2006"	221	6370753	3.5
	"Washington"	"53"	"2007"	"2007"	201	6461587	3.1
	"Washington"	"53"	"2008"	"2008"	224	6562231	3.4
	"Washington"	"53"	"2009"	"2009"	193	6667426	2.9
	"Washington"	"53"	"2010"	"2010"	180	6724540	2.7
	"Washington"	"53"	"2011"	"2011"	180	6830038	2.6
	"Washington"	"53"	"2012"	"2012"	227	6897012	3.3
	"Washington"	"53"	"2013"	"2013"	204	6971406	2.9
	"Washington"	"53"	"2014"	"2014"	211	7061530	3.0
	"Washington"	"53"	"2015"	"2015"	239	7170351	3.3
	"Washington"	"53"	"2016"	"2016"	216	7288000	3.0
	"Washington"	"53"	"2017"	"2017"	266	7405743	3.6
	"Washington"	"53"	"2018"	"2018"	275	7535591	3.6
	"Washington"	"53"	"2019"	"2019"	241	7614893	3.2
	"Washington"	"53"	"2020 "	"2020"	322	7693612	4.2
	"West Virginia"	"54"	"1999"	"1999"	99	1811799	5.5
	"West Virginia"	"54"	"2000"	"2000"	80	1808344	4.4
	"West Virginia"	"54"	"2001"	"2001"	68	1801481	3.8
	"West Virginia"	"54"	"2002"	"2002"	95	1805414	5.3
	"West Virginia"	"54"	"2003"	"2003"	89	1812295	4.9
	"West Virginia"	"54"	"2004"	"2004"	79	1816438	4.3
	"West Virginia"	"54"	"2005"	"2005"	93	1820492	5.1
	"West Virginia"	"54"	"2006"	"2006"	97	1827912	5.3
	"West Virginia"	"54"	"2007"	"2007"	86	1834052	4.7
	"West Virginia"	"54"	"2008"	"2008"	70	1840310	3.8
	"West Virginia"	"54"	"2009"	"2009"	92	1847775	5.0
	"West Virginia"	"54"	"2010"	"2010"	86	1852994	4.6
	"West Virginia"	"54"	"2011"	"2011"	101	1855364	5.4
	"West Virginia"	"54"	"2012"	"2012"	103	1855413	5.6
	"West Virginia"	"54"	"2013"	"2013"	74	1854304	4.0
	"West Virginia"	"54"	"2014"	"2014"	103	1850326	5.6
	"West Virginia"	"54"	"2015"	"2015"	80	1844128	4.3
	"West Virginia"	"54"	"2016"	"2016"	108	1831102	5.9
	"West Virginia"	"54"	"2017"	"2017"	112	1815857	6.2
	"West Virginia"	"54"	"2018"	"2018"	97	1805832	5.4
	"West Virginia"	"54"	"2019"	"2019"	92	1792147	5.1
	"West Virginia"	"54"	"2020 "	"2020"	114	1784787	6.4
	"Wisconsin"	"55"	"1999"	"1999"	202	5332666	3.8
	"Wisconsin"	"55"	"2000"	"2000"	174	5363675	3.2
	"Wisconsin"	"55"	"2001"	"2001"	214	5406835	4.0
	"Wisconsin"	"55"	"2002"	"2002"	191	5445162	3.5
	"Wisconsin"	"55"	"2003"	"2003"	195	5479203	3.6
	"Wisconsin"	"55"	"2004"	"2004"	151	5514026	2.7
	"Wisconsin"	"55"	"2005"	"2005"	236	5546166	4.3
	"Wisconsin"	"55"	"2006"	"2006"	194	5577655	3.5
	"Wisconsin"	"55"	"2007"	"2007"	202	5610775	3.6
	"Wisconsin"	"55"	"2008"	"2008"	153	5640996	2.7
	"Wisconsin"	"55"	"2009"	"2009"	162	5669264	2.9
	"Wisconsin"	"55"	"2010"	"2010"	159	5686986	2.8
	"Wisconsin"	"55"	"2011"	"2011"	148	5711767	2.6
	"Wisconsin"	"55"	"2012"	"2012"	187	5726398	3.3
	"Wisconsin"	"55"	"2013"	"2013"	176	5742713	3.1
	"Wisconsin"	"55"	"2014"	"2014"	166	5757564	2.9
	"Wisconsin"	"55"	"2015"	"2015"	243	5771337	4.2
	"Wisconsin"	"55"	"2016"	"2016"	256	5778708	4.4
	"Wisconsin"	"55"	"2017"	"2017"	202	5795483	3.5
	"Wisconsin"	"55"	"2018"	"2018"	204	5813568	3.5
	"Wisconsin"	"55"	"2019"	"2019"	226	5822434	3.9
	"Wisconsin"	"55"	"2020 "	"2020"	334	5832655	5.7
	"Wyoming"	"56"	"1999"	"1999"	13	491780	Unreliable
	"Wyoming"	"56"	"2000"	"2000"	10	493782	Unreliable
	"Wyoming"	"56"	"2001"	"2001"	16	494657	Unreliable
	"Wyoming"	"56"	"2002"	"2002"	23	500017	4.6
	"Wyoming"	"56"	"2003"	"2003"	16	503453	Unreliable
	"Wyoming"	"56"	"2004"	"2004"	19	509106	Unreliable
	"Wyoming"	"56"	"2005"	"2005"	16	514157	Unreliable
	"Wyoming"	"56"	"2007"	"2007"	17	534876	Unreliable
	"Wyoming"	"56"	"2008"	"2008"	18	546043	Unreliable
	"Wyoming"	"56"	"2009"	"2009"	17	559851	Unreliable
	"Wyoming"	"56"	"2011"	"2011"	23	568158	4.0
	"Wyoming"	"56"	"2012"	"2012"	20	576412	3.5
	"Wyoming"	"56"	"2013"	"2013"	17	582658	Unreliable
	"Wyoming"	"56"	"2014"	"2014"	24	584153	4.1
	"Wyoming"	"56"	"2015"	"2015"	17	586107	Unreliable
	"Wyoming"	"56"	"2016"	"2016"	17	585501	Unreliable
	"Wyoming"	"56"	"2017"	"2017"	19	579315	Unreliable
	"Wyoming"	"56"	"2018"	"2018"	22	577737	3.8
	"Wyoming"	"56"	"2019"	"2019"	25	578759	4.3
	"Wyoming"	"56"	"2020 "	"2020"	25	582328	4.3
"---"
"Dataset: Underlying Cause of Death, 1999-2020"
"Query Parameters:"
"Injury Intent: Homicide"
"Group By: State; Year"
"Show Totals: Disabled"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: May 19, 2022 4:47:00 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/ucd-icd10.html on May 19, 2022 4:47:00 PM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"2. Rows with suppressed Deaths are hidden. Use Quick Options above to show suppressed rows."
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2014-Revision."
"2. Circumstances in Georgia for the years 2008 and 2009 have resulted in unusually high death counts for the ICD-10 cause of"
"death code R99, ""Other ill-defined and unspecified causes of mortality."" Caution should be used in interpreting these data."
"More information: http://wonder.cdc.gov/wonder/help/ucd.html#Georgia-Reporting-Anomalies."
"3. Circumstances in New Jersey for the year 2009 have resulted in unusually high death counts for the ICD-10 cause of death code"
"R99, ""Other ill-defined and unspecified causes of mortality"" and therefore unusually low death counts in other ICD-10 codes,"
"most notably R95, ""Sudden Infant Death Syndrome"" and X40-X49, ""Unintentional poisoning."" Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/ucd.html#New-Jersey-Reporting-Anomalies."
"4. Circumstances in California resulted in unusually high death counts for the ICD-10 cause of death code R99, ""Other"
"ill-defined and unspecified causes of mortality"" for deaths occurring in years 2000 and 2001. Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/ucd.html#California-Reporting-Anomalies."
"5. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Assurance of Confidentiality."
"6. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Unreliable."
"7. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. The population figures for year 2011 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2011 postcensal series released by NCHS on July 18, 2012. Population figures for 2010"
"are April 1 Census counts. The population figures for years 2001 - 2009 are bridged-race estimates of the July 1 resident"
"population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population"
"figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of July 1"
"estimates. Population figures for the infant age groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
"8. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Age Group."
